,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,stock,date,before,after,day_start,day_end,1yr_start,1yr_end,1yr_start_stock,1yr_end_stock,1yr_start_index,1yr_end_index,stock_drop,stock_diff,index_diff
769,769.0,,,LNC,2018-08-01 16:15:00,2018-08-01 00:00:00,2018-08-02 00:00:00,60.42851257324219,56.88281259709052,2018-08-02 00:00:00,2019-07-24 00:00:00,56.88281999307453,61.018184661865234,56.88281629508252,61.0181884765625,-5.87,7.27,7.08
770,770.0,,,LNC,2018-05-02 16:15:00,2018-05-02 00:00:00,2018-05-03 00:00:00,60.16707992553711,57.41283597187108,2018-05-03 00:00:00,2019-04-24 00:00:00,57.41283226111168,59.539154052734375,57.41283226111168,59.539161682128906,-4.58,3.7,11.64
771,771.0,,,LNC,2018-01-31 16:15:00,2018-01-31 00:00:00,2018-02-01 00:00:00,73.21416473388672,73.47944556365276,2018-02-01 00:00:00,2019-01-23 00:00:00,73.47943818380585,52.24375534057617,73.47942342411206,52.2437629699707,0.36,-28.9,-6.14
772,772.0,,,LNC,2017-11-01 16:15:00,2017-11-01 00:00:00,2017-11-02 00:00:00,66.53304290771484,65.50283095040477,2017-11-02 00:00:00,2018-10-24 00:00:00,65.50281615502819,52.510902404785156,65.50283095040477,52.51090240478516,-1.55,-19.83,6.14
773,773.0,,,LNC,2017-08-02 16:15:00,2017-08-02 00:00:00,2017-08-03 00:00:00,64.29314422607422,62.87218092740613,2017-08-03 00:00:00,2018-07-25 00:00:00,62.87221829757259,58.94593048095703,62.87219587547271,58.945926666259766,-2.21,-6.24,13.8
774,774.0,,,LNC,2017-05-03 16:15:00,2017-05-03 00:00:00,2017-05-04 00:00:00,57.78644943237305,58.36291994750259,2017-05-04 00:00:00,2018-04-25 00:00:00,58.36291616057525,63.88087463378906,58.36290479979323,63.88088607788086,1.0,9.45,10.26
775,775.0,,,LNC,2017-02-01 16:15:00,2017-02-01 00:00:00,2017-02-02 00:00:00,59.92662811279297,57.92676732778923,2017-02-02 00:00:00,2018-01-24 00:00:00,57.92675620265512,73.691650390625,57.92675991103315,73.69164276123047,-3.34,27.22,24.98
776,776.0,,,LNC,2016-11-02 16:15:00,2016-11-02 00:00:00,2016-11-03 00:00:00,41.95357894897461,43.32144610323429,2016-11-03 00:00:00,2017-10-25 00:00:00,43.32144610323429,67.32552337646484,43.32145353509952,67.32551574707031,3.26,55.41,22.29
777,777.0,,,LNC,2016-08-03 17:00:00,2016-08-03 00:00:00,2016-08-04 00:00:00,38.582149505615234,36.81665744337925,2016-08-04 00:00:00,2017-07-26 00:00:00,36.81666123589804,62.723087310791016,36.81666123589804,62.72309494018555,-4.58,70.37,14.63
778,778.0,,,LNC,2016-05-04 16:15:00,2016-05-04 00:00:00,2016-05-05 00:00:00,36.47782897949219,34.35624155905614,2016-05-05 00:00:00,2017-04-26 00:00:00,34.356234062200464,58.083404541015625,34.356230313772635,58.083404541015625,-5.82,69.06,16.37
779,779.0,,,LNC,2016-02-03 16:15:00,2016-02-03 00:00:00,2016-02-04 00:00:00,31.881641387939453,29.93525249471211,2016-02-04 00:00:00,2017-01-25 00:00:00,29.93525249471211,60.004886627197266,29.935256236111243,60.00489044189453,-6.11,100.45,19.73
780,780.0,,,LNC,2015-10-28 16:15:00,2015-10-28 00:00:00,2015-10-29 00:00:00,44.98488998413086,45.19623748101129,2015-10-29 00:00:00,2016-10-19 00:00:00,45.19623748101129,42.54227828979492,45.19624126808126,42.54228591918945,0.47,-5.87,2.51
781,781.0,,,LNC,2015-07-29 16:10:00,2015-07-29 00:00:00,2015-07-30 00:00:00,49.3805046081543,47.65451045235381,2015-07-30 00:00:00,2016-07-20 00:00:00,47.6545029122156,37.40229034423828,47.65451045235381,37.402286529541016,-3.5,-21.51,2.82
782,782.0,,,LNC,2015-04-29 16:10:00,2015-04-29 00:00:00,2015-04-30 00:00:00,48.85902404785156,46.77813487712981,2015-04-30 00:00:00,2016-04-20 00:00:00,46.778142406581615,36.9654655456543,46.77813111240391,36.9654655456543,-4.26,-20.98,-0.19
783,783.0,,,LNC,2015-02-04 16:10:00,2015-02-04 00:00:00,2015-02-05 00:00:00,44.48077774047852,42.95906761153137,2015-02-05 00:00:00,2016-01-27 00:00:00,42.9590639670696,33.04607391357422,42.95906761153137,33.04607391357422,-3.42,-23.08,-6.9
784,784.0,,,LNC,2014-10-29 16:10:00,2014-10-29 00:00:00,2014-10-30 00:00:00,43.58481979370117,43.801419554284486,2014-10-30 00:00:00,2015-10-21 00:00:00,43.80141197104126,42.651519775390625,43.801419554284486,42.65151596069336,0.5,-2.63,2.73
785,785.0,,,LNC,2014-07-30 04:00:00,2014-07-29 00:00:00,2014-07-30 00:00:00,43.3572998046875,43.34067620042688,2014-07-30 00:00:00,2015-07-21 00:00:00,43.34068371180404,49.37208938598633,43.34067620042688,49.3720932006836,-0.04,13.92,7.82
786,786.0,,,LNC,2014-04-30 04:00:00,2014-04-29 00:00:00,2014-04-30 00:00:00,39.84797286987305,39.42574195034553,2014-04-30 00:00:00,2015-04-21 00:00:00,39.42573071621529,48.280067443847656,39.42574569505561,48.28007507324219,-1.06,22.46,12.02
787,787.0,,,LNC,2014-02-05 05:00:00,2014-02-04 00:00:00,2014-02-05 00:00:00,38.66834259033203,37.8761563811968,2014-02-05 00:00:00,2015-01-27 00:00:00,37.876171248070754,43.21825408935547,37.87616009791529,43.2182502746582,-2.05,14.1,16.79
788,788.0,,,LNC,2013-10-30 04:00:00,2013-10-29 00:00:00,2013-10-30 00:00:00,37.40480422973633,36.77961193960731,2013-10-30 00:00:00,2014-10-21 00:00:00,36.77959686624296,41.46056365966797,36.77960817126623,41.46055603027344,-1.67,12.73,7.74
789,789.0,,,LNC,2013-07-31 04:00:00,2013-07-30 00:00:00,2013-07-31 00:00:00,33.77985763549805,33.87010511460899,2013-07-31 00:00:00,2014-07-22 00:00:00,33.870089994967955,43.88877487182617,33.87009755478847,43.88877487182617,0.27,29.58,17.06
790,790.0,,,LNC,2013-05-01 04:00:00,2013-04-30 00:00:00,2013-05-01 00:00:00,27.81243896484375,27.199114818587766,2013-05-01 00:00:00,2014-04-22 00:00:00,27.199111010759857,40.15430450439453,27.19911291467381,40.1543083190918,-2.21,47.63,17.22
791,791.0,,,LNC,2013-02-06 05:00:00,2013-02-05 00:00:00,2013-02-06 00:00:00,23.967294692993164,23.600705950352843,2013-02-06 00:00:00,2014-01-28 00:00:00,23.60070782343381,39.46051788330078,23.60070407727188,39.46052169799805,-1.53,67.2,17.98
792,792.0,,,GRMN,2018-10-31 07:00:00,2018-10-30 00:00:00,2018-10-31 00:00:00,57.95490264892578,57.97330222945932,2018-10-31 00:00:00,2019-10-22 00:00:00,57.97329495639578,82.65036010742188,57.97329859292755,82.65036010742188,0.03,42.57,11.28
793,793.0,,,GRMN,2018-08-01 07:00:00,2018-07-31 00:00:00,2018-08-01 00:00:00,56.95893096923828,56.89508165415853,2018-08-01 00:00:00,2019-07-23 00:00:00,56.89508165415853,75.47857666015625,56.89508165415853,75.47856903076172,-0.11,32.66,6.15
794,794.0,,,GRMN,2018-05-02 07:00:00,2018-05-01 00:00:00,2018-05-02 00:00:00,53.34277725219727,54.554503261416485,2018-05-02 00:00:00,2019-04-23 00:00:00,54.55450697635903,81.07051086425781,54.554503261416485,81.07051086425781,2.27,48.6,9.64
795,795.0,,,GRMN,2018-02-21 07:00:00,2018-02-20 00:00:00,2018-02-21 00:00:00,58.16167831420898,53.85738853435075,2018-02-21 00:00:00,2019-02-12 00:00:00,53.85739594054848,66.29824829101562,53.85739594054848,66.29825592041016,-7.4,23.1,0.08
796,796.0,,,GRMN,2017-11-01 06:45:00,2017-10-31 00:00:00,2017-11-01 00:00:00,50.338077545166016,51.22728359920288,2017-11-01 00:00:00,2018-10-23 00:00:00,51.22728359920288,57.50450897216797,51.227287274198105,57.50450134277344,1.77,12.25,5.34
797,797.0,,,GRMN,2017-08-02 07:00:00,2017-08-01 00:00:00,2017-08-02 00:00:00,44.0156478881836,44.86091596897308,2017-08-02 00:00:00,2018-07-24 00:00:00,44.86091224704998,57.89836120605469,44.86091224704998,57.89836120605469,1.92,29.06,13.72
798,798.0,,,GRMN,2017-05-03 07:00:00,2017-05-02 00:00:00,2017-05-03 00:00:00,44.67137145996094,42.57032166583328,2017-05-03 00:00:00,2018-04-24 00:00:00,42.570314314938514,52.140098571777344,42.570317990385895,52.14011001586914,-4.7,22.48,12.33
799,799.0,,,GRMN,2017-02-22 07:00:00,2017-02-21 00:00:00,2017-02-22 00:00:00,43.55546188354492,45.85195085937215,2017-02-22 00:00:00,2018-02-13 00:00:00,45.85194711793968,55.98263168334961,45.85195085937215,55.98263168334961,5.27,22.09,12.08
800,800.0,,,GRMN,2016-10-26 07:00:00,2016-10-25 00:00:00,2016-10-26 00:00:00,42.30810928344727,42.23119640052576,2016-10-26 00:00:00,2017-10-17 00:00:00,42.23120018991936,49.08430099487305,42.23120018991936,49.08429336547852,-0.18,16.23,19.66
801,801.0,,,GRMN,2016-07-27 07:00:00,2016-07-26 00:00:00,2016-07-27 00:00:00,39.21952438354492,42.37298400215437,2016-07-27 00:00:00,2017-07-18 00:00:00,42.37298769384426,44.209346771240234,42.37298031046448,44.20934295654297,8.04,4.33,13.18
802,802.0,,,GRMN,2016-04-27 07:09:00,2016-04-26 00:00:00,2016-04-27 00:00:00,35.321372985839844,35.54688443421633,2016-04-27 00:00:00,2017-04-18 00:00:00,35.54688813415975,42.945194244384766,35.54689923398998,42.94518661499024,0.64,20.81,11.96
803,803.0,,,GRMN,2016-02-17 07:00:00,2016-02-16 00:00:00,2016-02-17 00:00:00,29.04692649841309,30.992733683334357,2016-02-17 00:00:00,2017-02-07 00:00:00,30.992737175649648,42.76118469238281,30.992737175649648,42.76118469238281,6.7,37.97,20.91
804,804.0,,,GRMN,2015-10-28 07:00:00,2015-10-27 00:00:00,2015-10-28 00:00:00,28.29005622863769,27.56633798809776,2015-10-28 00:00:00,2016-10-18 00:00:00,27.566332466396684,41.56466293334961,27.566343509798838,41.56466293334961,-2.56,50.78,3.48
805,805.0,,,GRMN,2015-07-29 07:00:00,2015-07-28 00:00:00,2015-07-29 00:00:00,34.30732727050781,33.9064514212734,2015-07-29 00:00:00,2016-07-19 00:00:00,33.9064514212734,38.60237121582031,33.90644764231918,38.60236740112305,-1.17,13.85,3.3
806,806.0,,,GRMN,2015-04-29 07:00:00,2015-04-28 00:00:00,2015-04-29 00:00:00,37.65373229980469,35.52882037724652,2015-04-29 00:00:00,2016-04-19 00:00:00,35.52882037724652,35.580299377441406,35.5288316378912,35.58028793334961,-5.64,0.14,-0.78
807,807.0,,,GRMN,2015-02-18 07:00:00,2015-02-17 00:00:00,2015-02-18 00:00:00,44.60674285888672,39.6129214851949,2015-02-18 00:00:00,2016-02-09 00:00:00,39.6129176900562,27.991575241088867,39.6129252803336,27.991575241088867,-11.2,-29.34,-11.94
808,808.0,,,GRMN,2014-10-29 07:00:00,2014-10-28 00:00:00,2014-10-29 00:00:00,44.52057647705078,41.49286545553753,2014-10-29 00:00:00,2015-10-20 00:00:00,41.49286922428327,27.419958114624023,41.492876761774745,27.41996383666992,-6.8,-33.92,2.51
809,809.0,,,GRMN,2014-07-30 04:00:00,2014-07-29 00:00:00,2014-07-30 00:00:00,44.41626739501953,41.48501664657075,2014-07-30 00:00:00,2015-07-21 00:00:00,41.48500156445974,34.21111297607422,41.4850053349875,34.211116790771484,-6.6,-17.53,7.82
810,810.0,,,GRMN,2014-04-30 04:00:00,2014-04-29 00:00:00,2014-04-30 00:00:00,42.15612411499024,43.434049415131454,2014-04-30 00:00:00,2015-04-21 00:00:00,43.43403803918315,37.71715545654297,43.434049415131454,37.717166900634766,3.03,-13.16,12.02
811,811.0,,,GRMN,2014-02-19 05:00:00,2014-02-18 00:00:00,2014-02-19 00:00:00,35.79514694213867,37.53292191251124,2014-02-19 00:00:00,2015-02-10 00:00:00,37.53292191251124,42.48672866821289,37.53292556334177,42.48673248291016,4.85,13.2,11.45
812,812.0,,,GRMN,2013-10-30 04:00:00,2013-10-29 00:00:00,2013-10-30 00:00:00,36.13755416870117,35.806774724514284,2013-10-30 00:00:00,2014-10-21 00:00:00,35.806782252752654,41.91315841674805,35.8067709603951,41.91315460205078,-0.92,17.05,7.74
813,813.0,,,GRMN,2013-07-31 04:00:00,2013-07-30 00:00:00,2013-07-31 00:00:00,27.7193546295166,28.195477901873808,2013-07-31 00:00:00,2014-07-22 00:00:00,28.195468883845763,43.94572830200195,28.195477901873808,43.94571685791016,1.72,55.86,17.06
814,814.0,,,GRMN,2013-05-01 04:00:00,2013-04-30 00:00:00,2013-05-01 00:00:00,25.75823974609375,24.31906410747389,2013-05-01 00:00:00,2014-04-22 00:00:00,24.319052853664367,43.0131721496582,24.31906410747389,43.01317596435547,-5.59,76.87,17.22
815,815.0,,,GRMN,2013-02-20 05:00:00,2013-02-19 00:00:00,2013-02-20 00:00:00,28.449613571166992,25.12179391896301,2013-02-20 00:00:00,2014-02-11 00:00:00,25.121788340209665,34.345741271972656,25.12179391896301,34.345733642578125,-11.7,36.72,17.6
816,816.0,,,DOV,2018-10-18 07:13:00,2018-10-17 00:00:00,2018-10-18 00:00:00,77.40946960449219,76.15744710520461,2018-10-18 00:00:00,2019-10-09 00:00:00,76.15744710520461,89.83583068847656,76.1574397124864,89.83584594726562,-1.62,17.96,3.89
817,817.0,,,DOV,2018-07-19 06:45:00,2018-07-18 00:00:00,2018-07-19 00:00:00,69.4544448852539,70.71827078939434,2018-07-19 00:00:00,2019-07-10 00:00:00,70.71828554424455,94.28829956054688,70.71827078939434,94.2882843017578,1.82,33.33,6.4
818,818.0,,,DOV,2018-04-27 06:50:00,2018-04-26 00:00:00,2018-04-27 00:00:00,70.75105285644531,65.23407958639619,2018-04-27 00:00:00,2019-04-18 00:00:00,65.23408653159436,93.06407928466797,65.234072641198,93.06407165527344,-7.8,42.66,8.57
819,819.0,,,DOV,2018-01-30 06:45:00,2018-01-29 00:00:00,2018-01-30 00:00:00,77.5782470703125,75.63284523212388,2018-01-30 00:00:00,2019-01-22 00:00:00,75.63281641646091,75.06875610351562,75.63280921254515,75.0687484741211,-2.51,-0.75,-6.17
820,820.0,,,DOV,2017-10-19 06:45:00,2017-10-18 00:00:00,2017-10-19 00:00:00,69.67255401611328,65.43574741182948,2017-10-19 00:00:00,2018-10-10 00:00:00,65.4357549031276,77.90839385986328,65.43576988572383,77.90840148925781,-6.08,19.06,12.55
821,821.0,,,DOV,2017-07-20 06:56:00,2017-07-19 00:00:00,2017-07-20 00:00:00,63.08727264404297,61.45826707691325,2017-07-20 00:00:00,2018-07-11 00:00:00,61.45826707691325,68.65869140625,61.45824804241416,68.6587142944336,-2.58,11.72,12.29
822,822.0,,,DOV,2017-04-20 07:12:00,2017-04-19 00:00:00,2017-04-20 00:00:00,58.375125885009766,58.42669215810452,2017-04-20 00:00:00,2018-04-11 00:00:00,58.42668836159295,70.31511688232422,58.42669975112769,70.31510925292969,0.09,20.35,12.86
823,823.0,,,DOV,2017-01-26 06:45:00,2017-01-25 00:00:00,2017-01-26 00:00:00,59.66666793823242,57.630398941993214,2017-01-26 00:00:00,2018-01-17 00:00:00,57.630398941993214,78.07209777832031,57.63040267833538,78.07211303710938,-3.41,35.47,21.16
824,824.0,,,DOV,2016-10-19 06:45:00,2016-10-18 00:00:00,2016-10-19 00:00:00,49.16958999633789,49.32974961061731,2016-10-19 00:00:00,2017-10-10 00:00:00,49.329753334095855,69.70235443115234,49.32974588713876,69.70234680175781,0.33,41.3,19.11
825,825.0,,,DOV,2016-07-21 06:40:00,2016-07-20 00:00:00,2016-07-21 00:00:00,52.86263656616211,51.458770315101205,2016-07-21 00:00:00,2017-07-12 00:00:00,51.458770315101205,62.49491882324219,51.458770315101205,62.49491882324219,-2.66,21.45,12.1
826,826.0,,,DOV,2016-04-21 06:55:00,2016-04-20 00:00:00,2016-04-21 00:00:00,48.754390716552734,46.74095243845263,2016-04-21 00:00:00,2017-04-12 00:00:00,46.74095243845263,58.42670822143555,46.74095243845263,58.42670822143555,-4.13,25.0,11.9
827,827.0,,,DOV,2016-01-26 06:55:00,2016-01-25 00:00:00,2016-01-26 00:00:00,37.886905670166016,38.22965478352363,2016-01-26 00:00:00,2017-01-17 00:00:00,38.22965478352363,57.26417541503906,38.22965478352363,57.26417541503906,0.9,49.79,20.78
828,828.0,,,DOV,2015-10-20 06:58:00,2015-10-19 00:00:00,2015-10-20 00:00:00,40.94460678100586,41.24259186464019,2015-10-20 00:00:00,2016-10-10 00:00:00,41.24259186464019,48.55080032348633,41.24259186464019,48.55080032348633,0.73,17.72,6.26
829,829.0,,,DOV,2015-07-21 07:00:00,2015-07-20 00:00:00,2015-07-21 00:00:00,46.699893951416016,45.03756949867637,2015-07-21 00:00:00,2016-07-11 00:00:00,45.03756949867637,51.42980194091797,45.03756949867637,51.42981719970703,-3.56,14.19,0.2
830,830.0,,,DOV,2015-04-21 07:00:00,2015-04-20 00:00:00,2015-04-21 00:00:00,51.14568710327149,50.12262409011784,2015-04-21 00:00:00,2016-04-11 00:00:00,50.12262409011784,45.83489227294922,50.12262409011784,45.83489227294922,-2.0,-8.55,-2.5
831,831.0,,,DOV,2015-01-27 07:00:00,2015-01-26 00:00:00,2015-01-27 00:00:00,49.45466995239258,47.607784693130334,2015-01-27 00:00:00,2016-01-19 00:00:00,47.607784693130334,38.015445709228516,47.607784693130334,38.01544570922852,-3.73,-20.15,-7.77
832,832.0,,,DOV,2014-10-16 07:00:00,2014-10-15 00:00:00,2014-10-16 00:00:00,49.97960662841797,49.08490019331981,2014-10-16 00:00:00,2015-10-07 00:00:00,49.08490019331981,43.93864822387695,49.08490019331981,43.93864822387695,-1.79,-10.48,6.81
833,833.0,,,DOV,2014-07-17 04:00:00,2014-07-16 00:00:00,2014-07-17 00:00:00,61.41044998168945,59.72568095834915,2014-07-17 00:00:00,2015-07-08 00:00:00,59.72568095834915,47.95366668701172,59.72568095834915,47.95368194580078,-2.74,-19.71,4.95
834,834.0,,,DOV,2014-04-17 04:00:00,2014-04-16 00:00:00,2014-04-17 00:00:00,57.18709564208984,56.24519321164922,2014-04-17 00:00:00,2015-04-08 00:00:00,56.24519321164922,50.07358169555664,56.24519686342065,50.07358169555664,-1.65,-10.97,11.56
835,835.0,,,DOV,2014-01-30 05:00:00,2014-01-29 00:00:00,2014-01-30 00:00:00,50.9325065612793,48.74594670098848,2014-01-30 00:00:00,2015-01-21 00:00:00,48.74594670098848,49.97040557861328,48.74594670098848,49.97040557861328,-4.29,2.51,13.67
836,836.0,,,DOV,2013-10-17 04:00:00,2013-10-16 00:00:00,2013-10-17 00:00:00,49.95542144775391,48.13411456036184,2013-10-17 00:00:00,2014-10-08 00:00:00,48.13411456036184,54.37000274658203,48.13411456036184,54.37000274658203,-3.65,12.96,12.52
837,837.0,,,DOV,2013-07-18 04:00:00,2013-07-17 00:00:00,2013-07-18 00:00:00,45.28129577636719,45.81627819124671,2013-07-18 00:00:00,2014-07-09 00:00:00,45.81627819124671,61.852333068847656,45.81627819124671,61.852333068847656,1.18,35.0,16.9
838,838.0,,,DOV,2013-04-17 04:00:00,2013-04-16 00:00:00,2013-04-17 00:00:00,40.4895133972168,38.84684180531029,2013-04-17 00:00:00,2014-04-08 00:00:00,38.84684180531029,56.64396667480469,38.84684180531029,56.64396667480469,-4.06,45.81,17.21
839,839.0,,,DOV,2013-01-24 05:00:00,2013-01-23 00:00:00,2013-01-24 00:00:00,38.02598571777344,36.48620407854321,2013-01-24 00:00:00,2014-01-15 00:00:00,36.48620407854321,54.7263298034668,36.48620407854321,54.726322174072266,-4.05,49.99,23.13
840,840.0,,,KEY,2018-10-18 06:30:00,2018-10-17 00:00:00,2018-10-18 00:00:00,16.188676834106445,15.2038833119077,2018-10-18 00:00:00,2019-10-09 00:00:00,15.203882384577977,15.115201950073242,15.2038833119077,15.115205764770508,-6.08,-0.58,3.89
841,841.0,,,KEY,2018-07-19 06:30:00,2018-07-18 00:00:00,2018-07-19 00:00:00,17.396398544311523,17.242146350584267,2018-07-19 00:00:00,2019-07-10 00:00:00,17.242146350584267,15.669876098632812,17.242148210780954,15.669875144958496,-0.89,-9.12,6.4
842,842.0,,,KEY,2018-04-19 06:30:00,2018-04-18 00:00:00,2018-04-19 00:00:00,16.07600212097168,15.948213627356267,2018-04-19 00:00:00,2019-04-10 00:00:00,15.948213627356267,14.4342041015625,15.94821180098458,14.434203147888184,-0.79,-9.49,6.67
843,843.0,,,KEY,2018-01-18 06:30:00,2018-01-17 00:00:00,2018-01-18 00:00:00,18.021434783935547,17.478929523496614,2018-01-18 00:00:00,2019-01-09 00:00:00,17.47892763447015,13.823122024536133,17.47892763447015,13.8231201171875,-3.01,-20.92,-7.94
844,844.0,,,KEY,2017-10-19 06:30:00,2017-10-18 00:00:00,2017-10-19 00:00:00,15.65852165222168,14.967457836166732,2017-10-19 00:00:00,2018-10-10 00:00:00,14.9674531958226,17.208030700683594,14.967454123891423,17.208032608032227,-4.41,14.97,12.55
845,845.0,,,KEY,2017-07-20 06:30:00,2017-07-19 00:00:00,2017-07-20 00:00:00,15.984922409057615,15.205373091453463,2017-07-20 00:00:00,2018-07-11 00:00:00,15.205374033187312,17.062185287475586,15.205373091453463,17.062183380126953,-4.88,12.21,12.29
846,846.0,,,KEY,2017-04-20 06:30:00,2017-04-19 00:00:00,2017-04-20 00:00:00,14.4833984375,14.850277147776794,2017-04-20 00:00:00,2018-04-11 00:00:00,14.850273416872913,16.578645706176758,14.85027155142097,16.578643798828125,2.53,11.64,12.86
847,847.0,,,KEY,2017-01-19 06:30:00,2017-01-18 00:00:00,2017-01-19 00:00:00,15.049681663513184,14.65123322684785,2017-01-19 00:00:00,2018-01-10 00:00:00,14.651235113882734,17.809518814086914,14.651230396295524,17.809524536132812,-2.65,21.56,20.85
848,848.0,,,KEY,2016-10-25 06:30:00,2016-10-24 00:00:00,2016-10-25 00:00:00,10.821526527404783,10.904134065327977,2016-10-25 00:00:00,2017-10-16 00:00:00,10.904135880540796,15.53210735321045,10.904134972934385,15.532108306884766,0.76,42.44,18.88
849,849.0,,,KEY,2016-07-26 06:30:00,2016-07-25 00:00:00,2016-07-26 00:00:00,9.577866554260254,9.38106283112108,2016-07-26 00:00:00,2016-07-27 00:00:00,9.381061891410994,"Date
2016-07-27        NaN
2016-07-27    9.55764
Name: Close, dtype: float64",9.38106283112108,,-2.05,1.88,0.04
850,850.0,,,KEY,2016-04-21 06:30:00,2016-04-20 00:00:00,2016-04-21 00:00:00,9.889788627624512,9.775735995634047,2016-04-21 00:00:00,2017-04-12 00:00:00,9.775735995634047,14.316632270812988,9.775736926805068,14.316633224487305,-1.15,46.45,11.9
851,851.0,,,KEY,2016-01-21 06:30:00,2016-01-20 00:00:00,2016-01-21 00:00:00,9.06000518798828,8.76879330451635,2016-01-21 00:00:00,2017-01-11 00:00:00,8.76879330451635,15.431522369384766,8.768794230015873,15.431522369384766,-3.21,75.98,21.87
852,852.0,,,KEY,2015-10-15 06:30:00,2015-10-14 00:00:00,2015-10-15 00:00:00,10.222851753234863,10.206765104549554,2015-10-15 00:00:00,2016-10-05 00:00:00,10.206763286048233,10.540665626525879,10.206764195298891,10.540664672851562,-0.16,3.27,7.95
853,853.0,,,KEY,2015-07-16 06:30:00,2015-07-15 00:00:00,2015-07-16 00:00:00,12.231532096862791,12.00754309561356,2015-07-16 00:00:00,2016-07-06 00:00:00,12.007540264766169,8.856245994567871,12.007539321150372,8.856247901916504,-1.83,-26.24,-1.24
